"ITTER107","Territorio","TIPO_DATO7","Indicatori trasporto aereo","ARRIVO_PARTENZA","Arrivo-Partenza                  ","AEROPORTI","Aeroporti ","SERVIZIO_AEREO_TIPO","Tipo di servizio aereo","ISO","Nazionalità vettore","ISO_OD","Origine / Destinazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","T","merce e posta trasportate - tonnellate","DE","partenze","AHO","Alghero-Fertilia ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","AHO","Alghero-Fertilia ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",58037,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","AHO","Alghero-Fertilia ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",50533,,
"IT","Italia","T","merce e posta trasportate - tonnellate","DE","partenze","AHO","Alghero-Fertilia ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","DE","partenze","AHO","Alghero-Fertilia ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","AHO","Alghero-Fertilia ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",201705,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","AHO","Alghero-Fertilia ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",200219,,
"IT","Italia","T","merce e posta trasportate - tonnellate","DE","partenze","AHO","Alghero-Fertilia ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",1,,
"IT","Italia","T","merce e posta trasportate - tonnellate","DE","partenze","AHO","Alghero-Fertilia ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","IT","Italia","IT","Italia","2018","2018",1925,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","IT","Italia","IT","Italia","2019","2019",3827,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","IT","Italia","IT","Italia","2018","2018",221242,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","IT","Italia","IT","Italia","2019","2019",469850,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","IT","Italia","IT","Italia","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","IT","Italia","IT","Italia","2019","2019",1,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",9,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",12,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",6,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",1934,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",3839,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",221248,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",469850,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",1,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",7,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",14,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",399,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",738,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",7,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",14,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",399,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",738,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",7387,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",7366,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",948151,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",981625,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",1,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",1,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",193,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",95,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",1088,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",348,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",7580,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",7461,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",949239,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",981973,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",1,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",1,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",9161,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",9279,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",1232731,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",1283257,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",3,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",1,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",1103,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",884,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",121638,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",101907,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",10264,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",2982,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",1264,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",1933,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",4085,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",10163,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",1373,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",2806,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",1822,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",4162,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",260,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",1205,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",1354369,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",396079,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",164410,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",239438,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",554442,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",1385164,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",168288,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",386950,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",256240,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",573686,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",18490,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",154081,,
"IT","Italia","PATR","passeggeri in transito diretto","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",9889,,
"IT","Italia","PATR","passeggeri in transito diretto","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",4345,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",3,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",3,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","AHO","Alghero-Fertilia ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",1,,
